Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"62222","1","2019-10-25 14:57:52","1","19","<machine-learning>","1",""
"62224","1","2019-10-25 15:38:21","1","37","<pca>","2","0"
"62225","1","2019-10-25 16:09:12","2","127","<python><deep-learning><nlp><image-preprocessing><opencv>","2",""
"62226","1","2019-10-25 16:25:02","0","20","<machine-learning>","0",""
"62228","1","2019-10-25 16:52:20","0","45","<neural-network><deep-learning>","0",""
"62229","1","2019-10-25 17:10:57","0","7","<machine-learning><multiclass-classification><imbalanced-learn>","0",""
"62230","1","2019-10-25 17:20:01","1","60","<machine-learning><r><xgboost>","0",""
"62231","1","2019-10-25 17:40:17","1","68","<machine-learning><python><scikit-learn>","1",""
"62232","1","2019-10-25 17:44:24","0","61","<python><nlp>","1",""
"62234","1","2019-10-25 18:47:40","0","183","<weka>","1",""
"62235","1","2019-10-25 19:08:51","1","21","<r>","0",""
"62239","1","2019-10-25 23:34:03","0","59","<neural-network><nlp><sequence-to-sequence>","0",""
"62241","1","2019-10-26 01:25:01","1","52","<activation-function>","1",""
"62243","1","2019-10-26 06:28:42","2","934","<pytorch><gpu>","1",""
"62244","1","2019-10-26 08:25:56","-1","1910","<python><pandas><data-cleaning><dataframe>","2",""
"62246","1","2019-10-26 10:52:43","0","24","<machine-learning><neural-network><keras><time-series><lstm>","0",""
"62249","1","2019-10-26 14:28:17","0","102","<r>","1",""
"62251","1","2019-10-26 14:41:08","0","42","<classification><svm><naive-bayes-classifier><genetic-algorithms>","1",""
"62252","1","2019-10-26 14:46:07","0","61","<python><scikit-learn><linear-regression>","2",""
"62255","1","2019-10-26 16:35:22","0","23","<machine-learning><training><algorithms>","2",""
"62257","1","2019-10-26 16:57:22","2","24","<neural-network><deep-learning><time-series><regression><graphs>","1",""
"62262","1","2019-10-26 19:31:48","1","39","<multiclass-classification><multilabel-classification><softmax>","0",""
"62264","1","2019-10-26 22:06:50","4","147","<machine-learning><python><keras><convnet><vgg16>","2","5"
"62266","1","2019-10-26 23:21:31","0","16","<bigdata><cloud-computing>","0",""
"62267","1","2019-10-27 01:17:52","2","151","<tensorflow><machine-learning-model><overfitting><gpu>","3","2"
"62269","1","2019-10-27 05:55:21","1","12","<machine-learning><statistics><data-science-model>","1",""
"62271","1","2019-10-27 06:14:44","1","14","<classification>","0",""
"62272","1","2019-10-27 06:34:20","-2","30","<machine-learning>","1",""
"62277","1","2019-10-27 12:00:23","2","13","<deep-learning><cnn><vgg16>","1","1"
"62282","1","2019-10-27 13:05:46","0","59","<gradient-descent>","1",""
"62290","1","2019-10-27 19:50:39","0","26","<machine-learning><statistics>","0",""
"62291","1","2019-10-27 20:50:05","0","27","<machine-learning><pandas><feature-selection>","1",""
"62293","1","2019-10-27 22:38:29","0","47","<machine-learning><python><keras><lstm>","0",""
"62294","1","2019-10-27 23:24:52","0","97","<python><scikit-learn><logistic-regression><missing-data><dummy-variables>","2","1"
"62295","1","2019-10-27 23:26:22","0","18","<data-analysis><descriptive-statistics><self-study>","1",""
"62296","1","2019-10-27 23:27:14","1","36","<machine-learning><python><logistic-regression>","0",""
"62300","1","2019-10-28 05:01:09","1","20","<time-series>","0","2"
"62301","1","2019-10-28 06:02:25","0","10","<deep-learning><keras><lstm>","0",""
"62302","1","2019-10-28 06:45:20","1","62","<machine-learning><reinforcement-learning><math><research>","0",""
"62303","1","2019-10-28 07:47:14","4","1589","<machine-learning><scikit-learn><evaluation>","1","4"
"62305","1","2019-10-28 09:30:28","5","532","<machine-learning><optimization><genetic-algorithms>","3","1"
"62306","1","2019-10-28 09:33:09","0","64","<machine-learning><neural-network><deep-learning><cnn><machine-learning-model>","1",""
"62307","1","2019-10-28 10:14:03","0","51","<nlp><feature-selection><feature-extraction>","1",""
"62308","1","2019-10-28 11:08:42","0","13","<machine-learning><nlp><text-mining><multilabel-classification>","0",""
"62309","1","2019-10-28 11:10:19","0","51","<code>","0",""
"62312","1","2019-10-28 11:24:35","0","40","<regression>","0",""
"62314","1","2019-10-28 11:53:29","1","40","<scikit-learn><regression><pandas><data-science-model><mlp>","1",""
"62316","1","2019-10-28 13:12:53","0","492","<machine-learning><python><keras><transfer-learning><vgg16>","1","1"
"62322","1","2019-10-28 17:18:31","0","104","<python><nlp><nltk><spacy>","1",""
"62323","1","2019-10-28 17:20:36","3","508","<machine-learning><neural-network><optimization><gradient-descent><hyperparameter>","1","3"
"62325","1","2019-10-28 18:46:23","1","114","<machine-learning><python><time-series><unsupervised-learning><anomaly-detection>","1","1"
"62326","1","2019-10-28 19:04:42","2","36","<machine-learning><deep-learning>","1",""
"62328","1","2019-10-28 19:11:10","0","151","<regression><linear-regression><terminology>","1","1"
"62329","1","2019-10-28 19:48:04","0","304","<machine-learning><neural-network><gradient-descent><backpropagation>","1",""
"62332","1","2019-10-28 20:19:31","3","484","<r>","1",""
"62334","1","2019-10-28 21:33:50","0","70","<machine-learning><neural-network><autoencoder><normalization><gaussian-process>","0",""
"62338","1","2019-10-28 22:53:28","1","49","<python><correlation><graphs><matrix>","1",""
"62339","1","2019-10-28 23:06:32","0","99","<machine-learning><predictive-modeling><cross-validation>","2",""
"62341","1","2019-10-29 03:28:00","0","38","<python><predictive-modeling><unsupervised-learning><supervised-learning>","1",""
"62346","1","2019-10-29 05:38:46","0","66","<machine-learning><classification><scikit-learn><feature-selection><accuracy>","1",""
"62347","1","2019-10-29 06:47:37","0","51","<machine-learning><classification><logistic-regression><data-science-model>","1",""
"62348","1","2019-10-29 07:55:11","1","4168","<machine-learning><python><dataset><csv><json>","1","1"
"62353","1","2019-10-29 10:22:46","0","60","<machine-learning><nlp><lstm><machine-learning-model>","1",""
"62355","1","2019-10-29 11:08:06","0","232","<cnn>","2",""
"62361","1","2019-10-29 12:51:28","0","24","<machine-learning><sap>","0",""
"62362","1","2019-10-29 13:09:30","0","3","<machine-learning><tensorflow>","0",""
"62365","1","2019-10-29 15:01:18","1","51","<machine-learning><classification>","1","2"
"62369","1","2019-10-29 16:11:28","4","1054","<classification><time-series><regression><random-forest><forecasting>","4","1"
"62371","1","2019-10-29 17:26:18","1","36","<convolution><graphs><attention-mechanism>","0",""
"62373","1","2019-10-29 17:40:53","1","13","<deep-learning><lstm><word2vec><word-embeddings><embeddings>","0",""
"62374","1","2019-10-29 17:45:58","0","26","<keras><tensorflow><autoencoder>","1",""
"62376","1","2019-10-29 18:33:53","0","21","<machine-learning><python><data-analysis>","1",""
"62378","1","2019-10-29 18:39:08","0","8","<preprocessing><binary><aggregation>","0",""
"62384","1","2019-10-29 23:35:59","0","23","<python><dummy-variables>","1",""
"62386","1","2019-10-30 00:50:50","0","32","<python><dataset><implementation><privacy><anonymization>","1",""
"62388","1","2019-10-30 02:43:20","2","154","<correlation>","2",""
"62391","1","2019-10-30 03:45:27","1","184","<pca>","2","2"
"62392","1","2019-10-30 03:59:39","1","14","<deep-learning><generative-models><image-preprocessing><image>","0",""
"62393","1","2019-10-30 04:50:07","0","19","<scikit-learn><anaconda>","0",""
"62394","1","2019-10-30 05:20:16","1","67","<hyperparameter>","2",""
"62397","1","2019-10-30 06:05:51","0","10","<python><gensim>","0",""
"62400","1","2019-10-30 09:38:53","0","182","<python><logistic-regression>","0",""
"62401","1","2019-10-30 09:56:03","0","30","<regression><clustering><data-analysis>","3",""
"62402","1","2019-10-30 09:58:45","2","37","<time-series><correlation>","1",""
"62403","1","2019-10-30 10:05:45","1","374","<keras><cnn>","1",""
"62404","1","2019-10-30 10:21:59","0","23","<python><deep-learning><cnn><convnet><pytorch>","0",""
"62405","1","2019-10-30 10:28:22","0","22","<cross-validation><evaluation><hyperparameter>","0",""
"62409","1","2019-10-30 10:52:42","8","1902","<deep-learning><feature-extraction>","4","2"
"62411","1","2019-10-30 11:26:54","2","27","<r><data><visualization>","1",""
"62414","1","2019-10-30 11:41:00","2","749","<reinforcement-learning><dqn><actor-critic><monte-carlo><keras-rl>","1",""
"62415","1","2019-10-30 11:47:28","1","149","<machine-learning><python><keras><image-classification><vgg16>","1","2"
"62421","1","2019-10-30 12:48:24","0","24","<python><dataset><pytorch>","0",""
"62426","1","2019-10-30 15:17:06","1","28","<neural-network><classification><graphs><siamese-networks>","0",""
"62427","1","2019-10-30 15:55:44","2","420","<pandas><correlation>","1",""
"62428","1","2019-10-30 16:13:40","0","15","<information-retrieval><galago>","0",""
"62430","1","2019-10-30 16:50:44","2","1088","<python><pandas><data>","1",""
"62432","1","2019-10-30 17:49:19","1","35","<feature-engineering><feature-extraction><supervised-learning><graphs><feature-construction>","0","1"
"62433","1","2019-10-30 19:04:23","0","57","<convnet><pytorch><gan><generative-models><gaussian>","1",""
"62434","1","2019-10-30 19:40:58","0","9","<machine-learning><python><reinforcement-learning>","0",""
"62436","1","2019-10-30 20:18:41","2","59","<neural-network><generative-models>","1",""
"62443","1","2019-10-31 04:12:26","0","16","<training><yolo>","0",""
"62445","1","2019-10-31 06:07:40","0","230","<scikit-learn><regression><linear-regression>","1",""
"62448","1","2019-10-31 07:43:53","1","816","<machine-learning><python><deep-learning><dataset><privacy>","3",""
"62449","1","2019-10-31 07:51:17","1","159","<neural-network><lstm><rnn><recurrent-neural-net>","1","1"
"62450","1","2019-10-31 08:01:25","0","20","<machine-learning><python><deep-learning><rnn><math>","0",""
"62451","1","2019-10-31 08:03:52","2","56","<machine-learning><missing-data><data-imputation>","1",""
"62452","1","2019-10-31 08:07:49","0","472","<pandas><dataframe>","2",""
"62454","1","2019-10-31 08:23:31","0","20","<deep-learning><keras><tensorflow><cnn><computer-vision>","0",""
"62455","1","2019-10-31 08:24:15","0","20","<neural-network><deep-learning><bert><deep-network><transformer>","0",""
"62463","1","2019-10-31 11:17:36","0","2","<neural-network><reinforcement-learning><policy-gradients>","0",""
"62464","1","2019-10-31 11:22:52","0","5","<machine-learning><python><tensorflow><training><computer-vision>","0",""
"62465","1","2019-10-31 11:33:15","0","21","<unsupervised-learning><score>","1","1"
"62468","1","2019-10-31 12:14:14","1","16","<regression><class-imbalance>","1",""
"62470","1","2019-10-31 12:56:03","0","28","<keras>","1",""
"62472","1","2019-10-31 13:35:14","0","54","<keras><time-series><dropout>","0",""
"62474","1","2019-10-31 13:43:57","0","21","<python><pandas><sas>","1",""
"62476","1","2019-10-31 14:00:18","0","172","<machine-learning><batch-normalization>","0",""
"62477","1","2019-10-31 14:50:44","0","35","<machine-learning>","1",""
"62480","1","2019-10-31 15:11:01","1","207","<classification><random-forest>","1",""
"62482","1","2019-10-31 15:24:45","2","36","<neural-network><deep-learning><keras><multiclass-classification><mlp>","2",""
"62485","1","2019-10-31 15:34:17","2","31","<nlp><natural-language-process>","1",""
"62486","1","2019-10-31 16:04:53","0","24","<neural-network><deep-learning><scikit-learn><mlp>","0",""
"62487","1","2019-10-31 17:17:35","0","27","<bigdata><nosql><relational-dbms>","0",""
"62490","1","2019-10-31 18:04:33","0","16","<graphs><nosql><relational-dbms>","0",""
"62493","1","2019-10-31 19:08:23","2","47","<python><classification><categorical-data><dimensionality-reduction>","2",""
"62495","1","2019-10-31 20:51:48","0","10","<machine-learning><time-series><data-mining><sequence><sequential-pattern-mining>","0",""
"62496","1","2019-10-31 21:28:19","0","26","<machine-learning>","0",""
"62500","1","2019-10-31 22:03:50","-1","20","<clustering><k-means>","1",""
"62501","1","2019-10-31 22:10:30","2","206","<pandas><dataframe>","1",""
"62504","1","2019-11-01 00:06:20","1","38","<machine-learning><neural-network>","0",""
"62511","1","2019-11-01 05:37:23","2","57","<machine-learning><deep-learning><time-series><preprocessing>","0",""
"62512","1","2019-11-01 07:51:22","0","51","<neural-network><keras><tensorflow><loss-function><numpy>","0",""
"62516","1","2019-11-01 12:35:58","1","74","<cnn>","2",""
"62518","1","2019-11-01 12:56:27","0","84","<machine-learning>","2",""
"62521","1","2019-11-01 13:27:56","0","33","<python><neural-network><deep-learning><reshape>","0",""
"62523","1","2019-11-01 13:44:39","0","43","<machine-learning>","0",""
"62525","1","2019-11-01 14:09:19","0","682","<pandas>","1",""
"62529","1","2019-11-01 15:16:36","0","87","<machine-learning><python><pca><dimensionality-reduction>","2",""
"62530","1","2019-11-01 15:32:22","0","223","<keras><tensorflow><pandas><etl>","0",""
"62532","1","2019-11-01 16:31:24","0","20","<machine-learning><feature-selection><feature-engineering>","0",""
"62534","1","2019-11-01 17:10:53","0","211","<machine-learning><regression><predictive-modeling>","1",""
"62535","1","2019-11-01 17:19:50","1","22","<python><text-mining><text>","0",""
"62538","1","2019-11-01 18:20:23","1","23","<machine-learning><nlp><data-augmentation>","1",""
"62541","1","2019-11-01 19:06:32","0","20","<machine-learning-model>","1",""
"62542","1","2019-11-01 19:11:02","1","52","<python><deep-learning><tensorflow><preprocessing><numpy>","0","1"
"62547","1","2019-11-01 19:44:09","1","24","<machine-learning><classification><regression>","1",""
"62548","1","2019-11-01 20:00:47","0","98","<r><missing-data>","1",""
"62549","1","2019-11-01 20:20:21","1","287","<python><scikit-learn><scipy>","1",""
"62550","1","2019-11-01 20:30:20","0","54","<machine-learning><classification><scikit-learn><feature-selection>","1",""
"62551","1","2019-11-01 20:45:20","3","109","<machine-learning>","3",""
"62553","1","2019-11-01 22:37:33","2","71","<data><data-cleaning><preprocessing><feature-scaling>","1",""
"62556","1","2019-11-02 00:30:31","3","78","<machine-learning><python><random-forest><decision-trees>","2","1"
"62558","1","2019-11-02 02:31:47","0","62","<machine-learning><loss-function><natural-language-process><language-model>","0",""
"62561","1","2019-11-02 07:03:21","0","18","<machine-learning><dimensionality-reduction>","0",""
"62563","1","2019-11-02 07:50:14","2","21","<machine-learning><bayesian><non-parametric><bayesian-nonparametric>","1",""
"62569","1","2019-11-02 12:48:27","1","22","<neural-network><accuracy><error-handling>","1",""
"62571","1","2019-11-02 13:31:40","0","95","<neural-network><feature-selection><transfer-learning><embeddings><features>","0",""
"62572","1","2019-11-02 13:36:36","0","9","<machine-learning><ocr>","0",""
"62578","1","2019-11-02 16:51:29","0","98","<python><text-mining>","0",""
"62579","1","2019-11-02 16:58:39","0","15","<machine-learning><classification><statistics>","0",""
"62582","1","2019-11-02 19:19:41","0","69","<neural-network><deep-learning><dataset><image-preprocessing><features>","2",""
"62583","1","2019-11-02 20:09:44","4","283","<scikit-learn><training>","2",""
"62584","1","2019-11-02 20:24:05","1","30","<keras><tensorflow><cnn><gpu><colab>","1",""
"62585","1","2019-11-02 21:00:22","1","46","<data-mining><pandas><data-cleaning><k-nn><error-handling>","1","1"
"62589","1","2019-11-03 01:48:00","0","13","<neural-network><deep-learning><gradient-descent>","0",""
"62590","1","2019-11-03 01:50:20","0","738","<scikit-learn><pickle>","1",""
"62592","1","2019-11-03 03:05:26","3","54","<predictive-modeling><churn><aggregation><survival-analysis>","1",""
"62593","1","2019-11-03 03:21:41","0","68","<machine-learning><python><deep-learning><keras><lstm>","0",""
"62594","1","2019-11-03 03:29:23","1","31","<pandas><dataframe><geospatial>","1",""
"62595","1","2019-11-03 05:01:38","0","24","<classification>","0","1"
"62596","1","2019-11-03 05:15:30","0","27","<machine-learning><gradient-descent><gaussian><kernel><discriminant-analysis>","0",""
"62598","1","2019-11-03 06:49:58","0","22","<nlp><lstm><rnn><word-embeddings>","0",""
"62599","1","2019-11-03 07:14:29","0","21","<machine-learning><deep-learning><naive-bayes-classifier><generative-models>","0",""
"62600","1","2019-11-03 07:30:11","1","23","<machine-learning><python><predictive-modeling><machine-learning-model>","0",""
"62605","1","2019-11-03 10:01:03","0","9","<neural-network><classification><pytorch>","0",""
"62612","1","2019-11-03 18:25:00","1","35","<tensorflow>","1",""
"62616","1","2019-11-03 19:57:27","1","38","<python><neural-network><keras><recommender-system><embeddings>","0",""
"62617","1","2019-11-03 20:59:44","1","72","<forecasting><time>","0",""
"62622","1","2019-11-04 03:05:37","0","41","<keras><tensorflow><loss-function><numpy>","0",""
"62623","1","2019-11-04 03:08:08","0","213","<machine-learning><classification><multilabel-classification>","3",""
"62624","1","2019-11-04 03:15:54","1","36","<dataset><visualization><graphs>","1",""
"62627","1","2019-11-04 04:50:55","0","34","<deep-learning><convnet><pytorch><data-augmentation>","0",""
"62628","1","2019-11-04 05:10:24","0","36","<python><logistic-regression><gradient-descent>","1",""
"62630","1","2019-11-04 05:27:49","0","23","<data-analysis>","1",""
"62634","1","2019-11-04 06:37:49","0","446","<xgboost><multilabel-classification>","0",""
"62638","1","2019-11-04 08:46:37","0","45","<neural-network><sequence-to-sequence><nlg>","0",""
"62640","1","2019-11-04 10:47:03","1","37","<machine-learning><feature-selection><model-selection>","1",""
"62645","1","2019-11-04 12:03:16","0","95","<cross-validation><overfitting><sampling>","1",""
"62649","1","2019-11-04 12:55:42","3","292","<svm><least-squares-svm>","2",""
"62651","1","2019-11-04 13:17:35","1","40","<machine-learning><python><neural-network><keras><mathematics>","1",""
"62653","1","2019-11-04 13:58:34","0","373","<python><keras><tensorflow><machine-learning-model><colab>","0",""
"62655","1","2019-11-04 14:12:09","0","49","<machine-learning>","1",""
"62657","1","2019-11-04 15:00:09","1","16","<python><classification><nlp><word2vec>","1",""
"62658","1","2019-11-04 15:22:32","14","10383","<tensorflow><nlp><pytorch><bert>","4","6"
"62660","1","2019-11-04 15:44:58","0","20","<deep-learning><yolo>","0",""
"62662","1","2019-11-04 16:24:07","1","108","<markov>","1","2"
"62663","1","2019-11-04 16:41:16","0","30","<machine-learning><python><neural-network><time-series><forecasting>","0",""
"62664","1","2019-11-04 16:48:02","1","187","<machine-learning><lightgbm>","0",""
"62667","1","2019-11-04 17:41:26","0","18","<r>","0",""
"62671","1","2019-11-04 19:21:58","0","15","<machine-learning><neural-network><deep-learning><reinforcement-learning><backpropagation>","0",""
"62674","1","2019-11-04 20:07:11","0","29","<scikit-learn><nlp><feature-selection><feature-engineering>","0",""
"62676","1","2019-11-04 21:00:01","0","37","<keras><tensorflow><transfer-learning>","0",""
"62677","1","2019-11-04 21:01:52","1","37","<neural-network><keras><loss-function>","0","1"
"62678","1","2019-11-04 21:26:39","0","11","<machine-learning><time-series>","0",""
"62680","1","2019-11-04 23:35:53","0","43","<deep-learning><reinforcement-learning>","0","1"
"62681","1","2019-11-05 00:19:59","1","31","<machine-learning><xgboost><feature-engineering>","0",""
"62686","1","2019-11-05 01:52:48","0","11","<machine-learning><fuzzy-logic>","0",""
"62687","1","2019-11-05 01:56:08","0","52","<python><clustering><k-means><unsupervised-learning><pyspark>","2",""
"62689","1","2019-11-05 02:26:49","2","381","<machine-learning><python><deep-learning><opencv>","1",""
"62690","1","2019-11-05 02:44:41","0","28","<sequence-to-sequence><attention-mechanism>","1",""
"62691","1","2019-11-05 04:45:01","1","33","<visualization>","1",""
"62694","1","2019-11-05 06:11:46","3","724","<python><ipython><scala><windows>","2",""
"62698","1","2019-11-05 08:38:48","0","917","<keras><multilabel-classification><multitask-learning><multi-output>","1",""
"62699","1","2019-11-05 10:13:51","2","65","<python><neural-network><keras><prediction><autoencoder>","0",""
"62701","1","2019-11-05 11:28:45","1","24","<regression><normalization><lasso>","1","1"
"62706","1","2019-11-05 12:08:06","0","28","<nlp><multilabel-classification><dimensionality-reduction>","1",""
"62709","1","2019-11-05 13:01:27","0","24","<python><deep-learning><keras><cnn>","0",""
"62710","1","2019-11-05 13:12:05","0","68","<k-means>","1",""
"62712","1","2019-11-05 14:03:12","0","8","<python><natural-language-process><machine-translation>","0",""
"62719","1","2019-11-05 15:32:38","2","34","<python><dataset><pandas>","1",""
"62720","1","2019-11-05 15:52:25","0","17","<keras><loss-function><activation-function><inception>","0",""
"62723","1","2019-11-05 16:53:53","0","37","<python><scikit-learn><statistics><logistic-regression><linear-algebra>","0",""
"62725","1","2019-11-05 17:16:56","1","59","<classification>","2",""
"62728","1","2019-11-05 17:43:53","2","34","<machine-learning><python><keras><convnet><image-classification>","0","1"
"62730","1","2019-11-05 18:56:41","0","67","<nlp><bert>","0",""
"62733","1","2019-11-05 20:18:23","0","304","<dataset><anomaly-detection>","1",""
"62734","1","2019-11-05 21:00:42","0","83","<machine-learning><classification>","1",""
"62737","1","2019-11-05 21:37:13","1","41","<machine-learning>","1","1"
"62740","1","2019-11-05 23:31:20","0","17","<machine-learning><deep-learning><cnn><image-classification>","0",""
"62742","1","2019-11-06 00:05:48","3","343","<machine-learning><python><scikit-learn><regression><feature-selection>","0",""
"62745","1","2019-11-06 02:04:45","2","90","<gradient-descent>","1",""
"62746","1","2019-11-06 02:27:22","0","9","<machine-learning><deep-learning><reinforcement-learning><dqn><openai-gym>","0",""
"62747","1","2019-11-06 02:52:34","1","83","<machine-learning><neural-network><cnn><rnn>","1",""
"62748","1","2019-11-06 04:55:53","0","43","<deep-learning><nlp><natural-language-process><databases><deep-network>","0",""
"62749","1","2019-11-06 05:12:15","0","101","<random-forest><decision-trees><overfitting>","1",""
"62753","1","2019-11-06 08:29:42","0","26","<deep-learning><tensorflow><reinforcement-learning><optimization><openai-gym>","0",""
"62755","1","2019-11-06 09:04:16","0","45","<classification><scikit-learn><loss-function>","0",""
"62756","1","2019-11-06 09:17:33","0","13","<machine-learning><classification><implementation>","0",""
"62759","1","2019-11-06 10:06:51","1","697","<cnn><class-imbalance><smote>","1",""
"62762","1","2019-11-06 11:03:14","0","76","<deep-learning><reinforcement-learning><dqn><actor-critic><monte-carlo>","1",""
"62764","1","2019-11-06 11:28:50","0","27","<neural-network><deep-learning><algorithms><loss-function>","0","1"
"62765","1","2019-11-06 11:32:21","-1","655","<machine-learning><python><lightgbm>","2","1"
"62769","1","2019-11-06 12:48:16","0","11","<deep-learning>","0",""
"62770","1","2019-11-06 13:04:42","0","88","<nlp><transformer>","0",""
"62771","1","2019-11-06 14:11:43","-1","28","<machine-learning><neural-network><gaussian-process>","1",""
"62774","1","2019-11-06 15:45:05","0","23","<machine-learning><cnn><training><cross-validation><error-handling>","0",""
"62775","1","2019-11-06 16:02:42","0","31","<machine-learning><lstm><recurrent-neural-net><online-learning>","0",""
"62776","1","2019-11-06 16:07:20","2","1183","<python><matplotlib>","0",""
"62777","1","2019-11-06 16:26:56","0","14","<r>","0",""
"62780","1","2019-11-06 17:02:32","1","122","<machine-learning><nlp><word2vec><word-embeddings>","1",""
"62783","1","2019-11-06 17:47:32","0","81","<multiclass-classification><missing-data><pyspark>","0",""
"62784","1","2019-11-06 18:23:53","0","32","<machine-learning><deep-learning><cnn><faster-rcnn>","0",""
"62787","1","2019-11-06 18:42:04","0","14","<time-series>","0",""
"62788","1","2019-11-06 19:23:05","0","66","<nlp><lstm><bert>","1",""
"62793","1","2019-11-06 21:04:33","0","21","<python><data-mining><clustering><k-means>","0",""
"62794","1","2019-11-06 21:11:46","1","40","<python><predictive-modeling><feature-engineering><data-science-model><encoding>","2",""
"62797","1","2019-11-06 21:25:44","0","103","<machine-learning><keras><tensorflow><image-classification>","0",""
"62799","1","2019-11-06 22:07:18","3","522","<machine-learning><python><scikit-learn><dataset><statistics>","2",""
"62801","1","2019-11-07 00:47:19","0","14","<machine-learning><machine-learning-model><mnist>","0",""
"62802","1","2019-11-07 01:05:19","0","20","<python><regularization><distribution>","0",""
"62805","1","2019-11-07 02:54:30","0","46","<twitter><web-scraping>","1",""
"62808","1","2019-11-07 06:06:13","0","10","<machine-learning><nlp>","0",""
"62810","1","2019-11-07 06:34:52","2","1075","<machine-learning><python><deep-learning><tensorflow><computer-vision>","1","1"
"62811","1","2019-11-07 08:51:05","0","117","<python><classification><evaluation><metric>","1",""
"62819","1","2019-11-07 10:31:48","0","8125","<python><pandas><lstm><time>","1",""
"62820","1","2019-11-07 10:55:00","0","98","<machine-learning><python><training><encoding>","1",""
"62823","1","2019-11-07 11:14:29","0","212","<machine-learning><python><keras><tensorflow>","0",""
"62831","1","2019-11-07 12:54:55","0","257","<pytorch><bert><question-answering><huggingface>","1",""
"62833","1","2019-11-07 13:09:09","2","105","<machine-learning><neural-network><classification><svm>","1",""
"62836","1","2019-11-07 13:45:48","0","417","<machine-learning><categorical-data><encoding><data-leakage>","1",""
"62838","1","2019-11-07 14:28:26","2","277","<classification><time-series><class-imbalance><data-augmentation>","0","1"
"62839","1","2019-11-07 15:05:08","0","40","<recommender-system><information-retrieval><ranking><ndcg>","0",""
"62840","1","2019-11-07 16:04:42","3","337","<tensorflow><gpu><hardware>","1",""
"62842","1","2019-11-07 16:51:49","0","25","<machine-learning><pandas>","1",""
"62844","1","2019-11-07 18:01:51","0","35","<data>","0",""
"62848","1","2019-11-07 21:02:28","0","19","<data-mining><dataset><data-cleaning><preprocessing>","0",""
"62849","1","2019-11-07 21:42:59","0","100","<clustering><similarity>","2",""
"62851","1","2019-11-07 22:57:37","2","59","<random-forest><prediction>","2",""
"62852","1","2019-11-07 23:22:43","0","20","<probability><generative-models><binary><generalization>","0",""
"62853","1","2019-11-08 00:19:49","0","544","<k-nn><error-handling>","0",""
"62861","1","2019-11-08 05:38:20","2","38","<machine-learning><xgboost><accuracy>","2",""
"62862","1","2019-11-08 06:28:48","6","1309","<python><nlp><preprocessing><bert><transformer>","1",""
"62864","1","2019-11-08 06:47:08","0","35","<machine-learning><python><keras><computer-vision><data-science-model>","2",""
"62867","1","2019-11-08 08:27:36","0","68","<time-series><clustering>","5",""
"62868","1","2019-11-08 08:33:57","1","477","<nlp>","1",""
"62873","1","2019-11-08 09:50:55","0","26","<python><neural-network><time-series><anomaly-detection><autoencoder>","0",""
"62874","1","2019-11-08 10:47:52","0","13","<feature-engineering>","0",""
"62875","1","2019-11-08 11:44:43","0","244","<tensorflow><reinforcement-learning><dqn><actor-critic><discounted-reward>","0",""
"62878","1","2019-11-08 13:01:17","0","36","<machine-learning><python><statistics><numpy><descriptive-statistics>","0",""
"62879","1","2019-11-08 13:04:56","1","38","<nlp><data-mining><dataset><data-cleaning>","3",""
"62881","1","2019-11-08 14:04:08","3","82","<machine-learning><neural-network><activation-function>","2",""
"62883","1","2019-11-08 14:58:51","3","77","<classification><time-series><bayesian><sequential-pattern-mining>","1","1"
"62885","1","2019-11-08 15:53:57","0","26","<regression>","2",""
"62886","1","2019-11-08 15:58:01","0","33","<machine-learning><linear-regression><cost-function>","1",""
"62889","1","2019-11-08 17:17:25","1","45","<machine-learning><neural-network><deep-learning><backpropagation><derivation>","1",""
"62892","1","2019-11-08 19:45:18","0","352","<machine-learning><classification><cross-validation><accuracy>","2",""
"62896","1","2019-11-08 20:56:55","1","96","<deep-learning>","0","1"
"62899","1","2019-11-08 23:09:32","0","6","<deep-learning><loss-function><cosine-distance>","0",""
"62900","1","2019-11-09 00:05:46","3","40","<scikit-learn><statistics><scipy>","2",""
"62907","1","2019-11-09 05:52:56","0","33","<deep-learning><tensorflow><nlp>","1",""
"62909","1","2019-11-09 06:58:51","0","40","<deep-learning><recurrent-neural-net>","0","1"
"62910","1","2019-11-09 07:25:20","0","18","<machine-learning>","0","0"
"62913","1","2019-11-09 09:55:20","2","88","<xgboost><explainable-ai>","0",""
"62914","1","2019-11-09 10:32:53","1","20","<natural-language-process>","1",""
"62916","1","2019-11-09 11:37:03","1","56","<python><pandas>","1",""
"62918","1","2019-11-09 13:30:23","0","19","<dataset><data><bigdata><scraping>","0",""
"62919","1","2019-11-09 13:45:48","1","9","<machine-learning>","1",""
"62922","1","2019-11-09 15:56:00","1","50","<neural-network><time-series><finance>","2","0"
"62924","1","2019-11-09 17:00:44","1","33","<data-mining><text-mining><data-cleaning><preprocessing>","2",""
"62926","1","2019-11-09 19:44:14","0","30","<pandas><dataframe>","1",""
"62928","1","2019-11-09 20:36:06","2","65","<overfitting><regularization><noise>","2",""
"62929","1","2019-11-09 20:40:54","1","109","<reinforcement-learning>","0",""
"62930","1","2019-11-09 21:00:16","0","143","<machine-learning><classification><random-forest>","1",""
